Date,Open,High,Low,Close,Adj Close,Volume
2014-07-21,1311.000000,1315.500000,1311.000000,1313.699951,1313.699951,18
2014-07-22,1306.099976,1306.099976,1306.099976,1306.099976,1306.099976,2
2014-07-23,1304.500000,1304.500000,1304.500000,1304.500000,1304.500000,0
2014-07-24,1297.500000,1297.500000,1290.599976,1290.599976,1290.599976,1
2014-07-25,1294.800049,1303.099976,1294.800049,1303.099976,1303.099976,8
2014-07-28,1307.400024,1308.000000,1303.300049,1303.300049,1303.300049,52
2014-07-29,1310.900024,1310.900024,1298.300049,1298.300049,1298.300049,181554
2014-07-30,1298.599976,1303.000000,1291.000000,1294.900024,1294.900024,36189
2014-07-31,1295.099976,1297.300049,1280.599976,1281.300049,1281.300049,5663
2014-08-01,1284.099976,1296.599976,1279.699951,1293.599976,1293.599976,1985
2014-08-04,1294.400024,1295.000000,1285.900024,1287.699951,1287.699951,917
2014-08-05,1288.000000,1292.699951,1282.599976,1284.000000,1284.000000,825
2014-08-06,1288.099976,1309.000000,1287.800049,1306.699951,1306.699951,706
2014-08-07,1305.300049,1313.099976,1302.500000,1310.800049,1310.800049,225
2014-08-08,1310.800049,1321.400024,1308.000000,1308.900024,1308.900024,586
2014-08-11,1308.400024,1309.699951,1305.300049,1308.500000,1308.500000,194
2014-08-12,1306.199951,1315.800049,1305.800049,1308.800049,1308.800049,438
2014-08-13,1308.800049,1312.800049,1305.000000,1312.800049,1312.800049,238
2014-08-14,1311.800049,1316.400024,1309.699951,1313.900024,1313.900024,320
2014-08-15,1311.699951,1312.800049,1292.000000,1304.500000,1304.500000,199
2014-08-18,1301.400024,1302.099976,1295.699951,1297.699951,1297.699951,100
2014-08-19,1298.800049,1301.599976,1294.000000,1295.099976,1295.099976,144
2014-08-20,1295.400024,1295.800049,1288.400024,1293.400024,1293.400024,332
2014-08-21,1290.000000,1290.000000,1272.000000,1273.699951,1273.699951,264
2014-08-22,1276.000000,1280.000000,1275.000000,1278.599976,1278.599976,119
2014-08-25,1277.300049,1277.599976,1273.699951,1277.300049,1277.300049,251
2014-08-26,1289.400024,1289.500000,1281.099976,1283.800049,1283.800049,74
2014-08-27,1281.500000,1282.300049,1281.500000,1281.900024,1281.900024,783
2014-08-28,1284.500000,1293.699951,1284.300049,1288.699951,1288.699951,817
2014-08-29,1289.500000,1289.699951,1284.800049,1285.800049,1285.800049,116
2014-09-02,1284.500000,1286.400024,1262.500000,1263.699951,1263.699951,280
2014-09-03,1266.300049,1271.099976,1263.099976,1268.900024,1268.900024,279
2014-09-04,1268.699951,1272.699951,1260.400024,1265.099976,1265.099976,290
2014-09-05,1263.199951,1268.099976,1263.199951,1265.800049,1265.800049,123
2014-09-08,1268.400024,1268.400024,1252.699951,1252.699951,1252.699951,2
2014-09-09,1246.800049,1246.800049,1246.800049,1246.800049,1246.800049,0
2014-09-10,1256.699951,1256.699951,1243.500000,1243.500000,1243.500000,95
2014-09-11,1237.400024,1237.400024,1237.400024,1237.400024,1237.400024,0
2014-09-12,1227.000000,1229.900024,1227.000000,1229.900024,1229.900024,47
2014-09-15,1226.699951,1235.000000,1226.699951,1233.599976,1233.599976,21
2014-09-16,1238.300049,1238.300049,1235.199951,1235.199951,1235.199951,3
2014-09-17,1236.199951,1236.199951,1221.900024,1234.400024,1234.400024,10
2014-09-18,1216.199951,1225.699951,1216.199951,1225.699951,1225.699951,5
2014-09-19,1218.300049,1218.300049,1215.300049,1215.300049,1215.300049,4
2014-09-22,1214.900024,1216.800049,1212.400024,1216.800049,1216.800049,7
2014-09-23,1221.000000,1221.000000,1221.000000,1221.000000,1221.000000,5
2014-09-24,1218.599976,1218.599976,1216.800049,1218.599976,1218.599976,2
2014-09-25,1209.500000,1221.199951,1209.500000,1221.199951,1221.199951,11
2014-09-26,1214.099976,1214.099976,1214.099976,1214.099976,1214.099976,19497
2014-09-29,1216.300049,1222.199951,1214.800049,1217.500000,1217.500000,6344
2014-09-30,1214.800049,1218.199951,1204.000000,1210.500000,1210.500000,680
2014-10-01,1207.699951,1217.800049,1205.500000,1214.599976,1214.599976,178
2014-10-02,1215.300049,1219.500000,1210.300049,1214.199951,1214.199951,176
2014-10-03,1212.400024,1212.400024,1191.000000,1192.199951,1192.199951,499
2014-10-06,1187.699951,1208.000000,1182.800049,1206.699951,1206.699951,415
2014-10-07,1209.099976,1211.699951,1205.300049,1211.699951,1211.699951,272
2014-10-08,1210.199951,1217.900024,1205.300049,1205.300049,1205.300049,9
2014-10-09,1223.900024,1229.000000,1223.900024,1224.599976,1224.599976,19
2014-10-10,1223.500000,1223.500000,1217.000000,1221.000000,1221.000000,186
2014-10-13,1229.800049,1234.000000,1227.000000,1229.300049,1229.300049,103
2014-10-14,1235.900024,1235.900024,1233.599976,1233.599976,1233.599976,73
2014-10-15,1243.699951,1247.000000,1243.699951,1244.099976,1244.099976,250
2014-10-16,1242.099976,1243.000000,1236.699951,1240.500000,1240.500000,6
2014-10-17,1237.400024,1238.300049,1232.599976,1238.300049,1238.300049,356
2014-10-20,1237.300049,1244.000000,1235.400024,1244.000000,1244.000000,105
2014-10-21,1251.000000,1251.000000,1251.000000,1251.000000,1251.000000,48
2014-10-22,1244.800049,1244.800049,1244.800049,1244.800049,1244.800049,2
2014-10-23,1228.000000,1228.500000,1227.900024,1228.500000,1228.500000,2
2014-10-24,1229.400024,1232.699951,1229.400024,1231.199951,1231.199951,71
2014-10-27,1230.199951,1230.199951,1227.300049,1229.099976,1229.099976,282
2014-10-28,1224.900024,1231.000000,1224.699951,1229.199951,1229.199951,46
2014-10-29,1224.300049,1224.300049,1224.300049,1224.300049,1224.300049,631
2014-10-30,1213.699951,1214.699951,1195.800049,1198.099976,1198.099976,521
2014-10-31,1199.599976,1199.699951,1161.400024,1171.099976,1171.099976,260
2014-11-03,1166.400024,1172.300049,1163.099976,1169.400024,1169.400024,60
2014-11-04,1166.900024,1171.000000,1165.000000,1167.400024,1167.400024,40
2014-11-05,1168.099976,1168.699951,1137.800049,1145.400024,1145.400024,157
2014-11-06,1141.099976,1147.500000,1137.900024,1142.300049,1142.300049,137
2014-11-07,1139.900024,1169.699951,1133.000000,1169.599976,1169.599976,97
2014-11-10,1171.000000,1171.000000,1150.699951,1159.599976,1159.599976,40
2014-11-11,1155.000000,1170.500000,1151.599976,1162.800049,1162.800049,22
2014-11-12,1162.500000,1168.099976,1157.500000,1158.900024,1158.900024,17
2014-11-13,1163.699951,1164.500000,1155.000000,1161.099976,1161.099976,1047
2014-11-14,1155.199951,1191.000000,1148.000000,1185.000000,1185.000000,486
2014-11-17,1183.099976,1186.900024,1180.599976,1183.000000,1183.000000,17
2014-11-18,1197.099976,1197.099976,1193.900024,1196.699951,1196.699951,2
2014-11-19,1196.500000,1198.300049,1190.599976,1193.599976,1193.599976,23
2014-11-20,1191.800049,1191.900024,1190.699951,1190.699951,1190.699951,3
2014-11-21,1191.000000,1202.400024,1189.000000,1197.500000,1197.500000,20
2014-11-24,1197.699951,1197.900024,1195.500000,1195.500000,1195.500000,17
2014-11-25,1197.099976,1197.099976,1197.099976,1197.099976,1197.099976,210753
2014-11-26,1200.500000,1201.000000,1193.699951,1196.599976,1196.599976,75297
2014-11-28,null,null,null,null,null,null
2014-12-01,1160.000000,1220.400024,1141.699951,1218.000000,1218.000000,5524
2014-12-02,1212.300049,1212.300049,1191.300049,1199.199951,1199.199951,1236
2014-12-03,1198.099976,1213.699951,1196.099976,1208.500000,1208.500000,440
2014-12-04,1208.199951,1213.000000,1201.599976,1207.500000,1207.500000,358
2014-12-05,1203.099976,1206.000000,1186.699951,1190.099976,1190.099976,560
2014-12-08,1190.599976,1207.000000,1187.199951,1194.699951,1194.699951,183
2014-12-09,1202.000000,1238.000000,1202.000000,1231.500000,1231.500000,314
2014-12-10,1231.199951,1234.599976,1226.599976,1228.900024,1228.900024,306
2014-12-11,1226.599976,1231.199951,1216.199951,1225.099976,1225.099976,264
2014-12-12,1227.800049,1227.800049,1216.199951,1222.000000,1222.000000,203
2014-12-15,1223.099976,1223.099976,1198.400024,1207.199951,1207.199951,77
2014-12-16,1197.199951,1222.000000,1192.699951,1193.900024,1193.900024,223
2014-12-17,1198.199951,1199.599976,1184.000000,1194.300049,1194.300049,94
2014-12-18,1189.699951,1207.300049,1189.699951,1194.699951,1194.699951,197
2014-12-19,1198.000000,1200.800049,1195.900024,1195.900024,1195.900024,96
2014-12-22,1198.000000,1198.000000,1172.699951,1179.699951,1179.699951,223
2014-12-23,1179.300049,1180.300049,1175.000000,1177.900024,1177.900024,232
2014-12-24,null,null,null,null,null,null
2014-12-26,1177.199951,1195.300049,1177.199951,1195.300049,1195.300049,124
2014-12-29,1186.500000,1186.500000,1181.300049,1181.699951,1181.699951,180
2014-12-30,1181.400024,1210.300049,1181.400024,1200.199951,1200.199951,191
2014-12-31,1199.199951,1199.199951,1182.699951,1183.900024,1183.900024,92
2015-01-02,1184.000000,1194.500000,1169.500000,1186.000000,1186.000000,138
2015-01-05,1180.300049,1206.900024,1180.099976,1203.900024,1203.900024,470
2015-01-06,1203.500000,1220.000000,1203.500000,1219.300049,1219.300049,97
2015-01-07,1219.199951,1219.199951,1210.599976,1210.599976,1210.599976,29
2015-01-08,1207.000000,1215.699951,1206.300049,1208.400024,1208.400024,92
2015-01-09,1211.099976,1220.199951,1210.300049,1216.000000,1216.000000,43
2015-01-12,1224.199951,1234.400024,1219.099976,1232.699951,1232.699951,100
2015-01-13,1239.199951,1239.300049,1230.300049,1234.300049,1234.300049,20
2015-01-14,1229.599976,1243.800049,1225.599976,1234.400024,1234.400024,21
2015-01-15,1231.500000,1265.000000,1227.300049,1264.699951,1264.699951,130
2015-01-16,1256.099976,1279.699951,1256.099976,1276.900024,1276.900024,44
2015-01-20,1278.900024,1297.300049,1273.800049,1294.199951,1294.199951,157
2015-01-21,1295.199951,1303.500000,1286.699951,1293.699951,1293.699951,78
2015-01-22,1293.199951,1302.099976,1283.500000,1300.699951,1300.699951,131
2015-01-23,1299.800049,1299.800049,1292.599976,1292.599976,1292.599976,23
2015-01-26,1289.500000,1290.599976,1279.400024,1279.400024,1279.400024,26
2015-01-27,1277.199951,1291.699951,1277.199951,1291.699951,1291.699951,20
2015-01-28,1285.900024,1286.800049,1285.900024,1285.900024,1285.900024,180387
2015-01-29,1283.300049,1285.400024,1251.000000,1254.599976,1254.599976,67983
2015-01-30,1258.000000,1284.300049,1257.000000,1278.500000,1278.500000,8626
2015-02-02,1284.099976,1284.099976,1266.000000,1276.199951,1276.199951,1654
2015-02-03,1273.500000,1284.699951,1255.300049,1259.699951,1259.699951,2380
2015-02-04,1262.000000,1271.599976,1256.800049,1263.800049,1263.800049,668
2015-02-05,1271.800049,1272.599976,1257.800049,1262.000000,1262.000000,133
2015-02-06,1265.000000,1267.599976,1228.000000,1233.900024,1233.900024,432
2015-02-09,1237.500000,1242.300049,1235.400024,1240.800049,1240.800049,319
2015-02-10,1237.500000,1245.000000,1231.199951,1231.599976,1231.599976,231
2015-02-11,1233.300049,1237.400024,1219.000000,1219.000000,1219.000000,102
2015-02-12,1217.900024,1229.800049,1217.900024,1220.099976,1220.099976,99
2015-02-13,1222.199951,1232.800049,1222.199951,1226.500000,1226.500000,65
2015-02-17,1227.699951,1234.000000,1203.000000,1208.099976,1208.099976,204
2015-02-18,1207.099976,1210.199951,1197.800049,1199.699951,1199.699951,147
2015-02-19,1216.500000,1220.000000,1205.000000,1207.099976,1207.099976,65
2015-02-20,1206.500000,1213.099976,1199.099976,1204.400024,1204.400024,51
2015-02-23,1201.300049,1203.300049,1191.599976,1200.300049,1200.300049,268
2015-02-24,1203.400024,1203.500000,1193.800049,1196.900024,1196.900024,151
2015-02-25,1204.300049,1204.599976,1201.000000,1201.000000,1201.000000,570
2015-02-26,1204.800049,1219.000000,1204.800049,1209.599976,1209.599976,560
2015-02-27,1207.699951,1217.800049,1204.500000,1212.599976,1212.599976,195
2015-03-02,1214.300049,1222.699951,1204.900024,1207.699951,1207.699951,124
2015-03-03,1201.500000,1212.000000,1195.000000,1204.000000,1204.000000,51
2015-03-04,1204.800049,1206.900024,1198.000000,1200.599976,1200.599976,27
2015-03-05,1201.699951,1205.400024,1195.900024,1195.900024,1195.900024,29
2015-03-06,1195.000000,1195.699951,1163.699951,1164.099976,1164.099976,168
2015-03-09,1169.400024,1174.199951,1166.300049,1166.400024,1166.400024,45
2015-03-10,1166.400024,1168.400024,1156.500000,1160.099976,1160.099976,94
2015-03-11,1162.000000,1162.000000,1147.699951,1150.699951,1150.699951,74
2015-03-12,1155.400024,1160.500000,1149.699951,1152.099976,1152.099976,63
2015-03-13,1158.199951,1159.199951,1152.599976,1152.599976,1152.599976,44
2015-03-16,1159.699951,1162.300049,1150.099976,1153.300049,1153.300049,56
2015-03-17,1153.599976,1158.199951,1144.300049,1148.300049,1148.300049,71
2015-03-18,1148.699951,1174.300049,1147.000000,1151.400024,1151.400024,112
2015-03-19,1171.599976,1171.599976,1159.300049,1169.099976,1169.099976,39
2015-03-20,1171.000000,1185.400024,1171.000000,1184.800049,1184.800049,54
2015-03-23,1181.599976,1188.000000,1181.199951,1188.000000,1188.000000,5
2015-03-24,1188.000000,1193.000000,1186.000000,1191.699951,1191.699951,411
2015-03-25,1192.500000,1199.199951,1192.500000,1197.300049,1197.300049,11
2015-03-26,1198.199951,1213.699951,1198.199951,1205.099976,1205.099976,68
2015-03-27,1197.000000,1199.800049,1196.300049,1199.800049,1199.800049,172260
2015-03-30,1198.000000,1198.500000,1181.599976,1184.800049,1184.800049,37990
2015-03-31,1185.800049,1190.099976,1178.199951,1183.099976,1183.099976,3409
2015-04-01,1182.900024,1208.199951,1181.000000,1208.099976,1208.099976,1632
2015-04-02,1204.000000,1205.699951,1194.800049,1200.900024,1200.900024,1684
2015-04-06,1209.900024,1224.199951,1209.900024,1218.599976,1218.599976,343
2015-04-07,1214.800049,1214.800049,1208.199951,1210.599976,1210.599976,406
2015-04-08,1208.900024,1211.400024,1197.599976,1203.099976,1203.099976,236
2015-04-09,1201.699951,1202.500000,1193.000000,1193.599976,1193.599976,521
2015-04-10,1195.800049,1209.599976,1195.800049,1204.599976,1204.599976,202
2015-04-13,1208.099976,1208.099976,1198.300049,1199.300049,1199.300049,424
2015-04-14,1198.800049,1200.599976,1184.099976,1192.800049,1192.800049,546
2015-04-15,1194.599976,1203.099976,1188.599976,1201.500000,1201.500000,196
2015-04-16,1204.300049,1208.500000,1194.599976,1198.000000,1198.000000,199
2015-04-17,1200.199951,1206.000000,1200.199951,1202.900024,1202.900024,21
2015-04-20,1205.699951,1206.900024,1191.000000,1193.500000,1193.500000,67
2015-04-21,1193.199951,1202.900024,1192.800049,1202.900024,1202.900024,33
2015-04-22,1199.099976,1202.599976,1185.199951,1186.900024,1186.900024,93
2015-04-23,1187.199951,1197.000000,1186.099976,1194.400024,1194.400024,331
2015-04-24,1192.300049,1194.699951,1174.599976,1175.199951,1175.199951,52
2015-04-27,1182.300049,1206.699951,1181.400024,1203.300049,1203.300049,194
2015-04-28,1199.699951,1214.000000,1199.699951,1214.000000,1214.000000,401
2015-04-29,1211.199951,1212.599976,1201.900024,1209.800049,1209.800049,114
2015-04-30,1203.099976,1205.900024,1176.699951,1182.400024,1182.400024,143
2015-05-01,1178.099976,1178.099976,1170.000000,1174.500000,1174.500000,23
2015-05-04,1177.500000,1189.400024,1177.500000,1186.800049,1186.800049,38
2015-05-05,1187.500000,1198.699951,1186.900024,1193.199951,1193.199951,48
2015-05-06,1194.500000,1194.599976,1189.900024,1190.300049,1190.300049,14
2015-05-07,1181.500000,1186.000000,1179.699951,1182.400024,1182.400024,44
2015-05-08,1183.300049,1189.099976,1182.900024,1189.099976,1189.099976,51
2015-05-11,1189.699951,1190.500000,1179.300049,1183.199951,1183.199951,26
2015-05-12,1194.599976,1194.800049,1189.699951,1192.599976,1192.599976,10
2015-05-13,1192.699951,1218.400024,1191.000000,1218.400024,1218.400024,34
2015-05-14,1214.500000,1225.599976,1214.500000,1225.400024,1225.400024,35
2015-05-15,1218.500000,1225.500000,1214.800049,1225.500000,1225.500000,12
2015-05-18,1224.500000,1228.099976,1222.599976,1227.800049,1227.800049,8
2015-05-19,1223.900024,1223.900024,1206.000000,1206.900024,1206.900024,9
2015-05-20,1205.099976,1210.800049,1205.099976,1208.900024,1208.900024,11
2015-05-21,1204.500000,1204.500000,1203.699951,1204.400024,1204.400024,43
2015-05-22,1211.599976,1211.900024,1204.300049,1204.300049,1204.300049,8
2015-05-26,1193.599976,1193.599976,1186.000000,1187.199951,1187.199951,40
2015-05-27,1185.900024,1185.900024,1185.900024,1185.900024,1185.900024,200216
2015-05-28,1187.099976,1192.000000,1179.599976,1188.099976,1188.099976,52705
2015-05-29,1187.800049,1193.300049,1185.699951,1189.400024,1189.400024,4748
2015-06-01,1190.599976,1204.000000,1184.300049,1188.300049,1188.300049,1236
2015-06-02,1189.000000,1194.300049,1186.000000,1194.099976,1194.099976,1003
2015-06-03,1193.900024,1193.900024,1179.099976,1184.699951,1184.699951,630
2015-06-04,1184.900024,1185.300049,1173.000000,1174.900024,1174.900024,447
2015-06-05,1176.400024,1177.300049,1164.000000,1167.800049,1167.800049,390
2015-06-08,1169.500000,1176.099976,1169.099976,1173.199951,1173.199951,173
2015-06-09,1172.900024,1180.300049,1172.699951,1177.300049,1177.300049,144
2015-06-10,1176.099976,1190.099976,1175.599976,1186.099976,1186.099976,295
2015-06-11,1183.199951,1183.199951,1174.400024,1179.900024,1179.900024,69
2015-06-12,1180.400024,1181.199951,1176.199951,1178.800049,1178.800049,141
2015-06-15,1179.900024,1188.500000,1172.699951,1185.300049,1185.300049,102
2015-06-16,1186.500000,1186.500000,1175.900024,1180.500000,1180.500000,29
2015-06-17,1177.599976,1186.300049,1174.900024,1176.400024,1176.400024,168
2015-06-18,1183.400024,1202.000000,1183.400024,1201.500000,1201.500000,130
2015-06-19,1199.699951,1203.099976,1199.699951,1201.500000,1201.500000,142
2015-06-22,1197.800049,1197.800049,1182.699951,1183.699951,1183.699951,30
2015-06-23,1183.800049,1186.000000,1176.199951,1176.199951,1176.199951,60
2015-06-24,1176.599976,1176.599976,1170.699951,1172.599976,1172.599976,263
2015-06-25,1175.800049,1175.900024,1171.500000,1171.500000,1171.500000,95
2015-06-26,1170.500000,1172.900024,1170.500000,1172.900024,1172.900024,308
2015-06-29,1185.099976,1186.000000,1173.800049,1178.500000,1178.500000,174
2015-06-30,1176.300049,1176.400024,1166.599976,1171.500000,1171.500000,223
2015-07-01,1173.099976,1173.099976,1166.599976,1169.000000,1169.000000,455
2015-07-02,1166.400024,1168.099976,1155.500000,1163.000000,1163.000000,316
2015-07-06,1171.099976,1173.000000,1162.199951,1172.900024,1172.900024,634
2015-07-07,1166.800049,1166.800049,1149.500000,1152.400024,1152.400024,469
2015-07-08,1152.599976,1163.300049,1146.400024,1163.300049,1163.300049,65
2015-07-09,1154.800049,1163.599976,1154.800049,1159.000000,1159.000000,65
2015-07-10,1160.099976,1161.400024,1157.500000,1157.699951,1157.699951,27
2015-07-13,1159.000000,1159.000000,1151.199951,1155.199951,1155.199951,14
2015-07-14,1157.199951,1157.199951,1153.000000,1153.300049,1153.300049,39
2015-07-15,1154.000000,1154.000000,1144.800049,1147.199951,1147.199951,15
2015-07-16,1146.199951,1146.199951,1142.900024,1143.800049,1143.800049,14
2015-07-17,1144.000000,1144.000000,1130.199951,1131.800049,1131.800049,120
2015-07-20,1130.400024,1130.699951,1095.099976,1106.699951,1106.699951,189
2015-07-21,1097.099976,1106.400024,1097.099976,1103.400024,1103.400024,118
2015-07-22,1093.000000,1095.000000,1086.000000,1091.400024,1091.400024,46
2015-07-23,1097.400024,1097.599976,1087.800049,1094.000000,1094.000000,64
2015-07-24,1078.599976,1100.699951,1078.599976,1085.599976,1085.599976,52
2015-07-27,1100.000000,1102.500000,1093.900024,1096.500000,1096.500000,19
2015-07-28,1097.199951,1097.699951,1096.300049,1096.300049,1096.300049,31
2015-07-29,1096.400024,1096.900024,1092.699951,1092.699951,1092.699951,159142
2015-07-30,1096.099976,1097.500000,1081.000000,1088.400024,1088.400024,49298
2015-07-31,1087.699951,1102.800049,1079.099976,1094.900024,1094.900024,5700
2015-08-03,1095.500000,1097.099976,1085.000000,1089.400024,1089.400024,2418
2015-08-04,1085.099976,1093.900024,1080.500000,1090.699951,1090.699951,1139
2015-08-05,1086.500000,1090.599976,1082.500000,1085.699951,1085.699951,1207
2015-08-06,1084.400024,1092.199951,1083.599976,1090.199951,1090.199951,269
2015-08-07,1088.900024,1098.300049,1081.699951,1094.099976,1094.099976,614
2015-08-10,1093.199951,1107.599976,1089.500000,1104.199951,1104.199951,900
2015-08-11,1103.800049,1116.699951,1094.000000,1107.599976,1107.599976,997
2015-08-12,1106.000000,1124.500000,1101.500000,1123.199951,1123.199951,797
2015-08-13,1124.300049,1124.300049,1113.000000,1115.699951,1115.699951,441
2015-08-14,1113.900024,1118.800049,1112.500000,1112.900024,1112.900024,908
2015-08-17,1113.800049,1122.000000,1113.800049,1118.599976,1118.599976,399
2015-08-18,1118.199951,1118.400024,1110.000000,1117.099976,1117.099976,475
2015-08-19,1117.000000,1134.300049,1116.800049,1128.099976,1128.099976,348
2015-08-20,1132.800049,1153.300049,1132.800049,1153.000000,1153.000000,409
2015-08-21,1154.099976,1166.500000,1150.500000,1159.599976,1159.599976,261
2015-08-24,1164.000000,1169.000000,1147.500000,1153.400024,1153.400024,299
2015-08-25,1151.500000,1155.500000,1134.000000,1138.199951,1138.199951,217
2015-08-26,1139.199951,1143.000000,1119.599976,1124.599976,1124.599976,116
2015-08-27,1127.199951,1127.400024,1118.400024,1122.400024,1122.400024,564
2015-08-28,1125.300049,1139.000000,1123.599976,1133.099976,1133.099976,279
2015-08-31,1131.099976,1134.000000,1124.800049,1131.599976,1131.599976,194
2015-09-01,1133.500000,1144.699951,1133.500000,1138.699951,1138.699951,375
2015-09-02,1137.300049,1140.400024,1130.800049,1132.500000,1132.500000,201
2015-09-03,1130.300049,1132.900024,1120.300049,1123.699951,1123.699951,122
2015-09-04,1123.400024,1125.199951,1116.199951,1120.599976,1120.599976,51
2015-09-08,1119.800049,1124.300049,1116.400024,1120.400024,1120.400024,138
2015-09-09,1123.500000,1123.500000,1102.099976,1102.199951,1102.199951,150
2015-09-10,1107.300049,1113.500000,1105.500000,1109.500000,1109.500000,56
2015-09-11,1110.800049,1111.699951,1098.199951,1103.500000,1103.500000,81
2015-09-14,1107.800049,1108.599976,1104.099976,1107.699951,1107.699951,19
2015-09-15,1104.500000,1104.500000,1102.800049,1102.800049,1102.800049,8
2015-09-16,1109.800049,1119.900024,1109.800049,1119.199951,1119.199951,31
2015-09-17,1118.599976,1130.500000,1117.099976,1117.300049,1117.300049,14
2015-09-18,1128.300049,1141.199951,1127.800049,1138.099976,1138.099976,59
2015-09-21,1137.599976,1138.500000,1130.800049,1133.099976,1133.099976,17
2015-09-22,1132.599976,1135.000000,1122.500000,1125.000000,1125.000000,43
2015-09-23,1128.599976,1132.199951,1128.300049,1131.599976,1131.599976,33
2015-09-24,1133.000000,1155.900024,1133.000000,1153.800049,1153.800049,37
2015-09-25,1149.800049,1149.800049,1143.400024,1146.000000,1146.000000,56
2015-09-28,1133.199951,1133.199951,1132.000000,1132.000000,1132.000000,4346
2015-09-29,1132.199951,1134.400024,1124.300049,1127.099976,1127.099976,2417
2015-09-30,1124.300049,1126.000000,1112.099976,1115.500000,1115.500000,865
2015-10-01,1115.199951,1119.000000,1113.300049,1114.199951,1114.199951,1181
2015-10-02,1112.199951,1141.199951,1105.800049,1137.099976,1137.099976,323
2015-10-05,1137.099976,1141.699951,1132.500000,1138.099976,1138.099976,226
